Date,Open,High,Low,Close,Currency,Average
2017-09-26,210.62,210.92,209.71,210.04,USD,210.315
2017-09-27,210.14,210.61,209.19,210.61,USD,209.9
2017-09-28,210.45,211.9,210.16,211.02,USD,211.03
2017-09-29,211.03,211.2,210.04,210.99,USD,210.62
2017-10-02,210.98,211.02,208.64,210.6,USD,209.83
2017-10-03,210.58,211.55,210.28,211.06,USD,210.915
2017-10-04,211.06,211.24,209.84,210.49,USD,210.54
2017-10-05,210.39,211.22,210.26,211.1,USD,210.74
2017-10-06,210.93,210.99,208.74,209.32,USD,209.865
2017-10-09,209.42,210.06,209.3,209.78,USD,209.68
2017-10-10,209.78,211.75,209.76,210.51,USD,210.755
2017-10-11,210.39,211.26,210.05,210.96,USD,210.655
2017-10-12,211.22,211.44,209.51,210.21,USD,210.475
2017-10-13,210.43,212.11,210.37,210.67,USD,211.24
2017-10-16,210.55,211.96,210.53,210.88,USD,211.245
2017-10-17,210.82,211.02,209.81,210.43,USD,210.415
2017-10-18,210.66,211.28,209.52,209.52,USD,210.4
2017-10-19,209.7,209.99,209.0,209.55,USD,209.495
2017-10-20,209.37,209.52,208.56,209.37,USD,209.04
2017-10-23,209.24,209.92,208.34,208.34,USD,209.13
2017-10-24,208.41,209.75,208.3,208.84,USD,209.025
2017-10-25,208.89,208.98,206.88,207.35,USD,207.93
2017-10-26,207.37,208.12,206.74,207.68,USD,207.43
2017-10-27,207.39,209.23,205.88,208.64,USD,207.555
2017-10-30,208.85,210.81,208.85,210.43,USD,209.83
2017-10-31,210.51,212.15,210.42,211.67,USD,211.285
2017-11-01,211.68,214.39,211.68,213.48,USD,213.035
2017-11-02,213.5,214.02,212.7,213.61,USD,213.36
2017-11-03,213.52,214.56,213.18,214.06,USD,213.87
2017-11-06,214.09,218.08,214.06,217.65,USD,216.07
2017-11-07,217.98,218.92,217.37,217.96,USD,218.145
2017-11-08,218.16,218.26,216.45,217.47,USD,217.355
2017-11-09,217.55,217.97,216.23,217.58,USD,217.1
2017-11-10,217.73,217.96,215.3,216.4,USD,216.63
2017-11-13,216.2,216.33,214.96,215.1,USD,215.645
2017-11-14,215.06,215.09,212.04,212.04,USD,213.565
2017-11-15,212.31,212.31,208.91,209.61,USD,210.61
2017-11-16,209.61,209.8,207.96,208.34,USD,208.88
2017-11-17,208.29,209.66,208.04,208.88,USD,208.85
2017-11-20,208.98,209.32,207.89,208.73,USD,208.605
2017-11-21,208.6,210.62,208.59,209.57,USD,209.605
2017-11-22,209.59,211.57,209.57,210.76,USD,210.57
2017-11-23,211.01,211.37,210.79,211.19,USD,211.08
2017-11-24,211.25,212.16,210.97,211.86,USD,211.565
2017-11-27,211.76,212.12,209.31,209.53,USD,210.715
2017-11-28,209.35,211.46,209.21,210.97,USD,210.335
2017-11-29,211.27,212.06,210.39,211.32,USD,211.225
2017-11-30,211.28,214.46,210.97,213.88,USD,212.715
2017-12-01,213.71,216.67,213.7,215.3,USD,215.185
2017-12-04,215.34,217.35,215.09,215.43,USD,216.22
2017-12-05,215.53,215.68,214.45,214.63,USD,215.065
2017-12-06,214.5,214.51,212.0,212.18,USD,213.255
2017-12-07,212.15,212.74,211.6,212.38,USD,212.17
2017-12-08,212.46,213.55,212.06,213.47,USD,212.805
2017-12-11,213.54,215.81,213.54,215.11,USD,214.675
2017-12-12,215.01,216.52,215.0,215.44,USD,215.76
2017-12-13,215.46,215.67,214.69,214.77,USD,215.18
2017-12-14,215.16,215.86,214.27,214.27,USD,215.065
2017-12-15,214.33,215.0,213.54,213.82,USD,214.27
2017-12-18,213.69,216.42,213.64,215.64,USD,215.03
2017-12-19,215.51,216.04,215.0,215.0,USD,215.52
2017-12-20,215.21,217.37,215.17,217.19,USD,216.27
2017-12-21,217.1,221.49,217.09,220.98,USD,219.29
2017-12-22,221.08,221.86,220.39,221.25,USD,221.125
2017-12-25,221.36,221.47,221.28,221.28,USD,221.375
2017-12-26,221.47,222.75,221.3,222.5,USD,222.025
2017-12-27,222.55,223.6,222.54,222.96,USD,223.07
2017-12-28,223.01,223.59,222.97,223.49,USD,223.28
2017-12-29,223.54,224.48,223.33,223.54,USD,223.905
2018-01-02,223.42,226.72,223.4,226.5,USD,225.06
2018-01-03,226.53,229.6,226.47,229.24,USD,228.035
2018-01-04,229.19,231.45,229.19,231.32,USD,230.32
2018-01-05,231.39,231.91,229.89,231.24,USD,230.9
2018-01-08,231.26,231.81,230.61,231.81,USD,231.21
2018-01-09,231.76,232.13,231.06,231.29,USD,231.595
2018-01-10,231.35,232.08,231.08,231.41,USD,231.58
2018-01-11,231.13,235.26,230.96,234.66,USD,233.11
2018-01-12,234.7,237.24,234.34,236.87,USD,235.79
2018-01-15,237.3,237.81,237.11,237.74,USD,237.46
2018-01-16,237.66,237.68,234.64,234.85,USD,236.16
2018-01-17,234.91,236.73,233.46,235.72,USD,235.095
2018-01-18,235.49,236.04,234.14,234.45,USD,235.09
2018-01-19,234.63,234.75,232.89,233.75,USD,233.82
2018-01-22,233.85,237.55,233.61,237.47,USD,235.58
2018-01-23,237.54,238.17,236.85,237.69,USD,237.51
2018-01-24,237.68,239.55,237.37,237.95,USD,238.46
2018-01-25,238.02,239.4,235.85,237.2,USD,237.625
2018-01-26,236.2,237.67,236.15,237.22,USD,236.91
2018-01-29,237.1,237.27,234.07,234.17,USD,235.67
2018-01-30,234.23,234.25,229.74,229.76,USD,231.995
2018-01-31,229.81,230.49,228.77,229.82,USD,229.63
2018-02-01,229.55,231.11,228.86,230.84,USD,229.985
2018-02-02,231.03,231.51,222.52,223.41,USD,227.015
2018-02-05,223.18,223.2,213.88,215.92,USD,218.54
2018-02-06,215.53,216.09,210.94,214.23,USD,213.515
2018-02-07,214.5,217.99,213.06,213.24,USD,215.525
2018-02-08,213.03,213.76,207.75,208.05,USD,210.755
2018-02-09,207.83,208.36,201.4,205.9,USD,204.88
2018-02-12,205.97,210.94,205.91,209.28,USD,208.425
2018-02-13,209.49,209.95,208.19,209.02,USD,209.07
2018-02-14,209.02,211.98,206.79,211.32,USD,209.385
2018-02-15,211.65,212.58,208.69,211.14,USD,210.635
2018-02-16,211.38,212.79,210.32,211.55,USD,211.555
2018-02-19,211.45,211.69,211.15,211.18,USD,211.42
2018-02-20,211.25,212.58,209.93,210.58,USD,211.255
2018-02-21,210.48,211.34,208.02,208.3,USD,209.68
2018-02-22,207.95,211.45,207.05,209.37,USD,209.25
2018-02-23,209.47,212.8,209.21,212.71,USD,211.005
2018-02-26,212.74,214.5,212.74,214.05,USD,213.62
2018-02-27,214.25,215.33,211.82,211.83,USD,213.575
2018-02-28,211.86,213.11,207.55,207.64,USD,210.33
2018-03-01,207.52,208.67,205.56,206.54,USD,207.115
2018-03-02,206.92,206.95,203.58,206.12,USD,205.265
2018-03-05,206.28,208.66,205.33,208.35,USD,206.995
2018-03-06,208.37,210.98,208.37,209.37,USD,209.675
2018-03-07,209.44,209.45,206.54,207.71,USD,207.995
2018-03-08,207.85,208.47,206.57,207.54,USD,207.52
2018-03-09,207.56,210.32,207.2,210.21,USD,208.76
2018-03-12,210.22,211.55,209.56,210.47,USD,210.555
2018-03-13,210.51,212.27,209.05,209.73,USD,210.66
2018-03-14,209.61,210.3,208.1,208.23,USD,209.2
2018-03-15,208.27,209.11,205.71,206.93,USD,207.41
2018-03-16,206.86,209.56,206.74,209.1,USD,208.15
