fund_indx,names,benchmark_id,risk_level
188381,"SANTANDER ACCIONES ESPANOLAS ""B""",58878f27c11e3870353bca03,5
553025,"BK FUTURO IBEX, FI",58878f27c11e3870353bca03,5
524008,BBVA BOLSA FI,58878f27c11e3870353bca03,5
598001,"METAVALOR, FI",58878f27c11e3870353bca03,5
286112,"SABADELL ES 5 VALORES, FIL ""BASE"" (EUR)",58878f27c11e3870353bca03,5
4250,"FIDELITY IBERIA ""A"" (EUR) ACC",58878f27c11e3870353bca03,5
294542,"SABADELL ESPANA BOLSA, PLUS",58878f27c11e3870353bca03,5
524094,BBVA BOLSA INDICE FI,58878f27c11e3870353bca03,5
524016,BBVA BOLSA PLUS FI,58878f27c11e3870353bca03,5
607083,"SANTANDER ACCIONES ESPANOLAS, FI ""A""",58878f27c11e3870353bca03,5
286116,"SABADELL ESPANA 5 VALORES ""PRERMIER""",58878f27c11e3870353bca03,5
218983,"IMANTIA RV IBERIA, FI (EUR) ACC",58878f27c11e3870353bca03,5
177696,"PIMCO CREDIT OPPORTUN ""E"" (EURHDG)",5887a12ec11e3870353bca5e,3
164929,"SCHRODER ISF EUR MKT NEUT ""A1"" (EUR) ACC",5887a12ec11e3870353bca5e,3
71196,"EDR SICAV START ""A"" (EUR) ACC",5887a12ec11e3870353bca5e,3
78510,"SCHRODER GAIA EGERTON EQUITY ""C"" (EUR) D",5887a12ec11e3870353bca5e,3
7530,"SCH ISF START BD ""C"" (USD) INC AV",5887a12ec11e3870353bca5e,3
14835,"ROBECO QI LONG/SHORT ""DH"" (USDHDG)",5887a12ec11e3870353bca5e,3
226438,"NEUBERGER BERMAN US LS EQ ""A1"" (USD)",5887a12ec11e3870353bca5e,3
187448,"SCHRODER GAIA SIRIOS US EQUITY ""C"" (USD)",5887a12ec11e3870353bca5e,3
278563,"JPM US OPP LS EQ ""A"" (PERF)(EURHDG)",5887a12ec11e3870353bca5e,3
248747,"JANUS HENDERSON ABSOL ""U"" (USD) D",5887a12ec11e3870353bca5e,3
223484,"JPM EURP EQ ABST ALPHA ""A PERF"" (EUR)ACC",5887a12ec11e3870353bca5e,3
283052,"SCHRODER GAIA BLUE TREND ""A"" (EURHDG)",5887a12ec11e3870353bca5e,3
79847,"CANDRIAM DIVERSIFIED FUTURES ""C"" ACC",5887a12ec11e3870353bca5e,3
225397,"SCHRODER ISF EUROP EQ ABS RT ""B"" (EUR)",5887a12ec11e3870353bca5e,3
274815,"MAN GLG EUR EQ ALT ""INH"" (GBPHDG)",5887a12ec11e3870353bca5e,3
57528,PIMCO EM SHORT-T LCAL CURR 'I' (EUR) ACC,5887a12ec11e3870353bca5e,3
225690,"MERIAN GLOBAL EQUITY ""A"" (USD)",5887a12ec11e3870353bca5e,3
187452,"SCHRODER GAIA SIRIOS US EQ ""C"" (EURHDG)",5887a12ec11e3870353bca5e,3
421060,"ROBECO QI LONG/SHORT ""DH"" (EURHDG)",5887a12ec11e3870353bca5e,3
177695,"PIMCO CREDIT OPPORTUN ""E"" (USD)",5887a12ec11e3870353bca5e,3
221500,"SCHRODER ISF EUROP EQ ABS RT ""C"" (EUR)",5887a12ec11e3870353bca5e,3
262796,"UBS (IRL) EQ OPP LONG SHORT ""P"" (EUR)",5887a12ec11e3870353bca5e,3
177694,"LA FRANCAISE ALLOCATION ""R"" (EUR) ACC",5887a12ec11e3870353bca5e,3
256534,"NN (L) FCMA PREMIUM ""P"" (EUR) AC",5887a12ec11e3870353bca5e,3
230385,"BNY MELLON GLB REAL RET (EUR) ""A"" D",5887a12ec11e3870353bca5e,3
221499,"SCHRODER ISF EUR ALPHA ABS RT ""C"" (EUR)",5887a12ec11e3870353bca5e,3
248741,"JANUS HENDERSON ABSOL ""A"" (CHFHDG)",5887a12ec11e3870353bca5e,3
247306,"FRANKLIN K2 ALT STRT ""N"" (USD)",5887a12ec11e3870353bca5e,3
203294,"SCHRODER ISF EUR MKT NEUT ""A""(USDHDG)ACC",5887a12ec11e3870353bca5e,3
270556,"NEUBERGER BERMAN US LONG SHORT EQ ""A""",5887a12ec11e3870353bca5e,3
87909,"SCHRODER GAIA EGERTON EQUITY ""C""(GBPHDG)",5887a12ec11e3870353bca5e,3
248746,"JANUS HENDERSON ABSOL ""U"" (USD) A",5887a12ec11e3870353bca5e,3
147415,"EDR SICAV START ""R"" (EUR) ACC",5887a12ec11e3870353bca5e,3
7532,"SCHRODER ISF STRAT BD ""C"" (GBPHDG)",5887a12ec11e3870353bca5e,3
219352,"SCHRODER ISF STRATEGIC BD ""C"" (CHFHDG)",5887a12ec11e3870353bca5e,3
265139,"ANIMA STAR HIGH POTENTIAL ITALY ""P""",5887a12ec11e3870353bca5e,3
135238,"PIMCO CREDIT OPPORTUN ""I"" (USD)",5887a12ec11e3870353bca5e,3
69091,"BNY MELLON GB REAL RET (EUR) ""C"" (USD)",5887a12ec11e3870353bca5e,3
285992,"NEUBERGER BERMAN US LS EQ ""A"" (USD)",5887a12ec11e3870353bca5e,3
277651,ANNUALCYCLES STRATEGIES (EUR),5887a12ec11e3870353bca5e,3
374,"JPM GBL MACRO OPPS ""A"" (EUR) INC",5887a12ec11e3870353bca5e,3
61270,"NN (L) ALTERNATIVE BETA ""X"" (USD) ACC",5887a12ec11e3870353bca5e,3
255969,"JANUS HENDERSON ABSOL ""A"" (EURHDG) D A",5887a12ec11e3870353bca5e,3
190827,"JPM GLOBAL MACRO ""A"" (EURHDG) ACC",5887a12ec11e3870353bca5e,3
228480,"BMO REAL ESTATE EQUIT ""C"" (GBPHDG)",5887a12ec11e3870353bca5e,3
7528,"SCHRODER ISF STRAT BD ""A1"" (EUR HDG)",5887a12ec11e3870353bca5e,3
88598,"BNY MELLON ABS RETURN EQ ""T"" (EURHDG)",5887a12ec11e3870353bca5e,3
596019,"MARCH PATRIMONIO DEFENSIVO ""A""",5887a12ec11e3870353bca5e,3
189899,"EQUINOX, FIL",5887a12ec11e3870353bca5e,3
273744,"JPM GBL MACRO OPPS ""A"" (USDHDG) ACC",5887a12ec11e3870353bca5e,3
73366,"SCH ISF START BD ""B"" (EURHDG) INC QV",5887a12ec11e3870353bca5e,3
219876,"LEGG MASON WESTERN ASSET MACRO OPPORTUNITIES BOND ""X"" (EUR) ACC",5887a12ec11e3870353bca5e,3
293177,"SCHRODER ISF EUR EQ AR ""B"" (USDHDG)",5887a12ec11e3870353bca5e,3
265862,"FRANKLIN K2 ALT STRATEGIES ""W"" (EUR)",5887a12ec11e3870353bca5e,3
88595,"BNY MELLON ABS RETURN EQ ""R"" (GBP)",5887a12ec11e3870353bca5e,3
126710,"LA FRANCAISE PROTECTAUX ""R"" ACC",5887a12ec11e3870353bca5e,3
127101,"SCHRODER ISF STRATEGIC BOND ""A""",5887a12ec11e3870353bca5e,3
7526,"SCHRODER ISF STRAT BD ""A1""",5887a12ec11e3870353bca5e,3
266426,"PENTA INVERSION CLASE ""B"" (EUR)",5887a12ec11e3870353bca5e,3
195549,"LEGG MASON BRANDYWINE GLOBAL FIXED INCOME ABSOLUTE RETURN ""A"" (EUR HDG) ACC",5887a12ec11e3870353bca5e,3
247303,"FRANKLIN K2 ALT STRT ""A"" (EURHDG)",5887a12ec11e3870353bca5e,3
265868,"FRANKLIN K2 ALT STRATEGIES ""I"" (GBPHDG)",5887a12ec11e3870353bca5e,3
252664,"FRANKLIN K2 ALT STRT ""I"" (EURHDG)",5887a12ec11e3870353bca5e,3
25677,BBVA BONOS VALOR RELATIVO FI,5887a12ec11e3870353bca5e,3
79553,"GAM STAR EMERGING MAR ""O"" (EURHDG)",5887a12ec11e3870353bca5e,3
282260,"SYCOMORE LS OPPORTUNITIES ""I"" (EUR)",5887a12ec11e3870353bca5e,3
293973,"BNY MELLON ABS RET EQ ""U""(USDHDG)",5887a12ec11e3870353bca5e,3
7531,"SCH ISF START BD ""A"" (USD) INC MV",5887a12ec11e3870353bca5e,3
271924,"PIMCO TREND MAN FUT ST ""I"" (USD)",5887a12ec11e3870353bca5e,3
248156,"BNY MELLON ABSOLUTE RETURN BD ""C"" (EUR)",5887a12ec11e3870353bca5e,3
187454,"SCHRODER GAIA SIRIOS US EQ ""C"" (GBPHDG)",5887a12ec11e3870353bca5e,3
253716,"BNY MELLON ABS RET EQ ""U"" (EURHDG)",5887a12ec11e3870353bca5e,3
262136,"MAN GLG EUR EQ ALT ""DN"" (GBPHDG) ACC",5887a12ec11e3870353bca5e,3
263770,"LEGG MASON WESTERN ASSET MACRO OPPORTUNITIES BOND ""X"" (USD) INC",5887a12ec11e3870353bca5e,3
77235,"BNY MELLON GLB REAL RET (EUR) ""A""",5887a12ec11e3870353bca5e,3
267884,"HERMES ABSOLUTE RETUR ""F"" (USD)",5887a12ec11e3870353bca5e,3
247240,"NN (L) FCMA PREMIUM ""X"" (EUR) AC",5887a12ec11e3870353bca5e,3
164927,"SCHRODER ISF EUR MKT NEUT ""A"" (EUR) ACC",5887a12ec11e3870353bca5e,3
27528,"LA FRANCAISE PROTECTAUX ""I"" ACC",5887a12ec11e3870353bca5e,3
209680,"BNY MELLON ABS RET EQ ""T"" (USD HDG)",5887a12ec11e3870353bca5e,3
293130,"SCHRODER GAIA SIRIOS US EQ ""C"" (CHFHDG)",5887a12ec11e3870353bca5e,3
255746,"MAN AHL MULTI STRATEG ""DN"" (USD)",5887a12ec11e3870353bca5e,3
230275,"SCHRODER ISF EUR ALP ABS RET ""A"" (EUR)",5887a12ec11e3870353bca5e,3
279547,"JPM US OPP LS EQ ""C"" (PERF)(USD)",5887a12ec11e3870353bca5e,3
218963,"IMANTIA GLOBAL CONSERVADOR, FI",5887a12ec11e3870353bca5e,3
286103,"SCHRODER GAIA BLUE TREND ""A"" (USD)",5887a12ec11e3870353bca5e,3
126076,MARAL MACRO FI,5887a12ec11e3870353bca5e,3
226435,"NEUBERGER BERMAN AR MS ""A"" (USD)",5887a12ec11e3870353bca5e,3
161825,"BNY MELLON ABS RET EQ ""U"" (GBP)",5887a12ec11e3870353bca5e,3
230279,"SCHRODER ISF EUR ALP ABS RET ""B"" (EUR)",5887a12ec11e3870353bca5e,3
629004,"CANDRIAM INDEX ARBITRAGE ""C"" ACC",5887a12ec11e3870353bca5e,3
71048,"CANDRIAM LONG SHORT CREDIT ""C"" ACC",5887a12ec11e3870353bca5e,3
69048,PIMCO EM SHORT-T LCAL CURR 'E' (EUR) ACC,5887a12ec11e3870353bca5e,3
221561,"SCHRODER ISF EURP EQ ABS RT ""C"" (GBPHDG)",5887a12ec11e3870353bca5e,3
255964,"JANUS HENDERSON ABSOL ""I"" (USD)",5887a12ec11e3870353bca5e,3
244951,"JANUS H GLB HIGH YIELD  ""I"" (USD) INC",593817a715c9967ff557705a,2
24310,"LEGG MASON WESTERN ASSET GLOBAL HIGH YIELD ""A"" ACC",593817a715c9967ff557705a,2
64797,"LEGG MASON WESTERN ASSET GLOBAL HIGH YIELD ""P"" (USD) ACC",593817a715c9967ff557705a,2
24309,"LEGG MASON WESTERN ASSET GLOBAL HIGH YIELD ""A"" (D) INC",593817a715c9967ff557705a,2
296040,"BNY MELLON GBAL HIGH YIELD BOND ""A""(EUR)",593817a715c9967ff557705a,2
7510,"SCHRODER ISF GLB HIGH YIELD ""C""(EUR HDG)",593817a715c9967ff557705a,2
245360,"JANUS HENDERSON GLOBA ""I"" (EURHDG) D A",593817a715c9967ff557705a,2
376007,"BARINGS DEVELOPED AND ""A"" (GBPHDG) D",593817a715c9967ff557705a,2
26617,"TEMPLETON GLB HIGH YIELD ""A""",593817a715c9967ff557705a,2
130233,"SCH ISF GBL H Y ""A"" (EURHDG) INC QV",593817a715c9967ff557705a,2
89858,"PIMCO GLB HIGH YIELD BD ""INV"" (EURHDG)",593817a715c9967ff557705a,2
161983,"BARINGS DEVELOPED AND ""I"" (GBPHDG) D",593817a715c9967ff557705a,2
89134,"SCH ISF GBL H Y ""B"" (EURHDG) INC QV",593817a715c9967ff557705a,2
7513,"SCHRODER ISF GLB HIGH YLD ""A1"" (EUR HDG)",593817a715c9967ff557705a,2
22154,"PIMCO GLOBAL HIGH YIELD BOND ""I"" INC",593817a715c9967ff557705a,2
91373,"NN (L) GLOBAL HIGH YIELD ""X"" (EURHDG) AC",593817a715c9967ff557705a,2
91372,"NN (L) GLOBAL HIGH YIELD ""P"" (EURHDG) AC",593817a715c9967ff557705a,2
138638,"FIDELITY GLOBAL HIGH YIELD ""A"" (EURHDG)",593817a715c9967ff557705a,2
262814,"BARINGS DEVELOPED AND ""A"" (CHFHDG)",593817a715c9967ff557705a,2
26616,"TEMPLETON GLB HIGH YIELD ""I"" (EUR)",593817a715c9967ff557705a,2
201987,"KAMES HIGH YIELD GLOBAL BOND ""B"" (EUR) ACC",593817a715c9967ff557705a,2
26622,"TEMPLETON GLB HIGH YIELD ""N"" (EUR)",593817a715c9967ff557705a,2
243277,"HERMES GLB HGH YD CRDT ""R"" (EUR) ACC",593817a715c9967ff557705a,2
201986,"KAMES HIGH YIELD GLOBAL BOND ""A"" (USD) ACC",593817a715c9967ff557705a,2
7509,"SCHRODER ISF GLB HIGH YIELD ""B"" (EURHDG)",593817a715c9967ff557705a,2
11771,"ROBECO QI GLOBAL DYNA ""I"" (EURHDG)",5addb770ff442d74888305e1,2
89739,"JPM GLOBAL GOVERNMENT ""C"" (EUR)",5addb770ff442d74888305e1,2
27383,"ROBECO ALL STRATEGY E ""I"" (EURHDG)",5addb770ff442d74888305e1,2
294521,"SABADELL BONOS EURO, PREMIER",5addb770ff442d74888305e1,2
242000,"NN (L) ABST RTN BOND ""P"" (EUR) AC",5addb770ff442d74888305e1,2
244930,"NN (L) FIRST CLASS YLD OPPS ""P"" (EUR) AC",5addb770ff442d74888305e1,2
187743,"MUTUAFONDO RENTA FIJA ESPANOLA ""A"" ACC",5addb770ff442d74888305e1,2
200380,"JPM EURO AGGREGATE BOND ""D"" (EUR)",5addb770ff442d74888305e1,2
21005,"BNY MELLON EUROLAND BOND ""C"" (EUR)",5addb770ff442d74888305e1,2
294507,"SABADELL BONOS ESPANA, PREMIER",5addb770ff442d74888305e1,2
204745,"JPM EURO AGGREGATE BOND ""A"" (EUR) D",5addb770ff442d74888305e1,2
21981,"PIMCO EURO BOND ""E"" D",5addb770ff442d74888305e1,2
215070,"POLAR RENTA FIJA ""A"" (EUR)",5addb770ff442d74888305e1,2
258311,"MUTUAFONDO RENTA FIJA ""D"" (EUR)",5addb770ff442d74888305e1,2
91329,"NN (L) EURO FIXED INCOME ""P"" (EUR) ACC",5addb770ff442d74888305e1,2
197684,"ROBECO QI GLOBAL DYNA ""FH"" (EURHDG)",5addb770ff442d74888305e1,2
137042,"FRANKLIN EUROPEAN TOTAL RETURN ""A"" INC",5addb770ff442d74888305e1,2
453001,"PIMCO EURO BOND ""I"" (EUR) ACC",5addb770ff442d74888305e1,2
137043,"FRANKLIN EUROPEAN TOTAL RETURN ""N"" ACC",5addb770ff442d74888305e1,2
7379,"SCHRODER ISF EURO BOND ""A1""",5addb770ff442d74888305e1,2
279752,"RAIFFEISEN GREENBONDS ""I-VTA"" ACC",5addb770ff442d74888305e1,2
56536,"FRANKLIN EUROPEAN TOTAL RETURN ""N"" INC",5addb770ff442d74888305e1,2
421013,"ROBECO ALL STRATEGY E ""D"" (EURHDG)",5addb770ff442d74888305e1,2
16138,"CANDRIAM SUSTAINABLE EURO BONDS ""C"" ACC",5addb770ff442d74888305e1,2
265940,"TEMPLETON GLOBAL BOND ""W"" (EUR) A",5addb770ff442d74888305e1,2
255537,"ROBECO GLOBAL TOTAL RETURN BOND ""FH""",5addb770ff442d74888305e1,2
515005,"SANTALUCIA RENTA FIJA FI ""B"" (EUR) ACC",5addb770ff442d74888305e1,2
226534,"ROBECO GLOBAL TOTAL R ""IH"" (EURHDG)",5addb770ff442d74888305e1,2
154373,"BNY MELLON EUROLAND BD ""C"" (EUR) D",5addb770ff442d74888305e1,2
175854,"BANKIA BONOS INTERNACIONAL, FI",5addb770ff442d74888305e1,2
177693,"SCHELCHER PRINCE OPPORTUNITE EUROP ""C""",5addb770ff442d74888305e1,2
82287,"MUTUAFONDO LP FI ""D""",5addb770ff442d74888305e1,2
124059,"SCH ISF EURO BD ""C"" (EUR) INC AV",5addb770ff442d74888305e1,2
604007,"DP RENTA FIJA ""A""",5addb770ff442d74888305e1,2
137041,"FRANKLIN EUROPEAN TOTAL RETURN ""A"" ACC",5addb770ff442d74888305e1,2
255291,"FIDELITY EURO BOND ""A"" (USDHDG)",5addb770ff442d74888305e1,2
18097,"FIDELITY EURO BOND ""E""",5addb770ff442d74888305e1,2
209455,"ERSTE RESPONSIBLE BOND ""VT"" (EURHDG) ACC",5addb770ff442d74888305e1,2
91383,"NN (L) ECS (EXCL FINANCL) ""P"" (EUR) AC",5c41ef3d62d151772de0801b,2
264341,"AMUNDI INDEX EURO AGG ""IE"" (EUR) D",5c41ef3d62d151772de0801b,2
65039,"SCH ISF EURO CORP BD ""A1"" (EUR) INC SF",5c41ef3d62d151772de0801b,2
91946,"SCHRODER ISF EURO COR ""A"" (EURHDG)",5c41ef3d62d151772de0801b,2
74278,"JPM EURO CORPORATE BOND ""C"" (EUR)",5c41ef3d62d151772de0801b,2
94756,"ROBECOSAM EURO SDG CR ""IH"" (EURHDG)",5c41ef3d62d151772de0801b,2
246112,"VANGUARD UK SHORT-TER ""IP"" (GBP) D",5c41ef3d62d151772de0801b,2
91368,"NN (L) EURO CREDIT ""X"" (EUR) ACC",5c41ef3d62d151772de0801b,2
50078,"PIMCO EURO CREDIT ""I"" (EUR)",5c41ef3d62d151772de0801b,2
247122,"R-CO CONVICTION CREDI ""D"" (EUR) D",5c41ef3d62d151772de0801b,2
90673,"FIDELITY EURO CORPORATE BOND ""A"" M-D",5c41ef3d62d151772de0801b,2
240141,"AMUNDI INDEX EURO AGG ""AE"" (EUR)",5c41ef3d62d151772de0801b,2
240854,"ROBECOSAM EURO SDG CR ""FH"" (EURHDG)",5c41ef3d62d151772de0801b,2
67942,"G FUND CREDIT EURO IS ""N"" (EUR) D",5c41ef3d62d151772de0801b,2
94754,"ROBECOSAM EURO SDG CR ""BH"" (EURHDG) D",5c41ef3d62d151772de0801b,2
18074,"FIDELITY EURO CORPORATE BOND ""A""",5c41ef3d62d151772de0801b,2
16144,"CANDRIAM SUSTAINABLE EURO CORP BONDS ""C""",5c41ef3d62d151772de0801b,2
209477,"ERSTE RESPONSIBLE BOND EURO CORPORATE ""VT"" (EURHDG) ACC",5c41ef3d62d151772de0801b,2
282269,"SYCOMORE SELECTION CREDIT ""I"" (EUR) D",5c41ef3d62d151772de0801b,2
226421,"SCH ISF EURO CR CONV ""A"" (EUR) INC SF",5c41ef3d62d151772de0801b,2
75135,"ROBECO INVESTMENT GRA ""B"" (EURHDG) D",5c41ef3d62d151772de0801b,2
249369,VANGUARD UK INVEST GRADE BOND INDEX D,5c41ef3d62d151772de0801b,2
246113,"VANGUARD UK SHORT-TER ""IP"" (GBP)",5c41ef3d62d151772de0801b,2
282271,"SYCOMORE SELECTION CREDIT ""R"" (USD)",5c41ef3d62d151772de0801b,2
77791,DWS COVERED BOND D,5c41ef3d62d151772de0801b,2
11793,"ROBECO EURO CREDIT BO ""D"" (EURHDG)",5c41ef3d62d151772de0801b,2
16238,"FIDELITY EUR CORP BD ""Y""",5c41ef3d62d151772de0801b,2
192173,"DWS COVERED BOND FUND ""IC"" (EUR)",5c41ef3d62d151772de0801b,2
93535,"PIMCO GLB INV GRADE CRED ""INV"" (CHFHDG)",5c41f0fd62d151772de08029,2
221974,"PIMCO GIS GLOBAL INV GRADE CREDIT""I""",5c41f0fd62d151772de08029,2
22129,"PIMCO GLB INVST GRADE CRDT ""I"" (USD) INC",5c41f0fd62d151772de08029,2
66073,"PIMCO GLB INV GRADE CREDIT ""E"" (USD)",5c41f0fd62d151772de08029,2
225136,"PIMCO LOW DUR GB INV GR CR ""E"" (EURHDG)",5c41f0fd62d151772de08029,2
54767,"PIMCO GLB INV GRADE CREDIT ""I"" (USD)",5c41f0fd62d151772de08029,2
83542,"FIDELITY GLB CORPORATE BND ""Y"" (EURHDG)",5c41f0fd62d151772de08029,2
68538,"PIMCO GLB INV GRD CRDT ""INV"" (EURHDG) D",5c41f0fd62d151772de08029,2
127724,"NEW CAPITAL GLOBAL VA ""O"" (GBPHDG) D",5c41f0fd62d151772de08029,2
68404,"FIDELITY FUNDS - SUST ""Y"" (EUR) B",5c41f0fd62d151772de08029,2
22130,"PIMCO GLB INV GRD CRDT ""I"" (GBPHDG)",5c41f0fd62d151772de08029,2
22131,"PIMCO GLB INV GRADE CREDIT ""E"" (EUR HDG)",5c41f0fd62d151772de08029,2
68198,"LEGG MASON WESTERN ASSET SHORT DURATION BLUE CHIP BOND ""P"" (USD) ACC",5c41f0fd62d151772de08029,2
68195,"LEGG MASON WESTERN ASSET SHORT DURATION BLUE CHIP BOND ""A"" (EUR) ACC",5c41f0fd62d151772de08029,2
25220,"METAVALOR GLOBAL, FI",5c4f24e25a1a3f2383f3f51c,4
147718,"SCHRODER ISF M-A G&I ""C"" (USD) ACC",5c4f24e25a1a3f2383f3f51c,4
293219,"SCHRODER ISF GB DIV GROWTH ""C"" (JPYHDG)",5c4f24e25a1a3f2383f3f51c,4
696001,"BELGRAVIA EPSILON ""R"" FI",5c4f24e25a1a3f2383f3f51c,4
91761,"TEMPLETON EMERGING MA ""A"" (EURHDG) A",5c4f24e25a1a3f2383f3f51c,4
2084,"PINEBRIDGE GLB DYN ASST ALLO ""A"" (USD) A",5c4f24e25a1a3f2383f3f51c,4
256779,"LEGG MASON QS INV ASST PERFORM ""E"" (EUR)",5c4f24e25a1a3f2383f3f51c,4
152726,"CARMIGNAC PATRIMOINE ""A"" (CHF) HDG ACC",5c4f24e25a1a3f2383f3f51c,4
164731,"JPM GLOBAL INCOME ""D"" (USDHDG) C",5c4f24e25a1a3f2383f3f51c,4
202009,"OHANA EUROPE, FI",5c4f24e25a1a3f2383f3f51c,4
142025,"NN (L) PATRIMONIAL BA ""P"" (EURHDG)",5c4f24e25a1a3f2383f3f51c,4
219889,"TEMPLETON GLOBAL INCOME ""A"" (EURHDG)",5c4f24e25a1a3f2383f3f51c,4
209939,"FIDELITY GLB MULT ASST IN ""A"" (EURHDG)DQ",5c4f24e25a1a3f2383f3f51c,4
544019,"DWS CRECIMIENTO ""A"" FI",5c4f24e25a1a3f2383f3f51c,4
524052,BBVA GESTION MODERADA (EUR),5c4f24e25a1a3f2383f3f51c,4
147242,"SCH ISF GBL DIV GRWT ""A1"" (EUR) INC QF",5c4f24e25a1a3f2383f3f51c,4
164729,"JPM GLOBAL INCOME ""C"" (USDHDG) ACC",5c4f24e25a1a3f2383f3f51c,4
565001,"GESIURIS PATRIMONIAL, FI",5c4f24e25a1a3f2383f3f51c,4
135860,"JPMORGAN FUNDS - GLOB ""D"" (EUR) D",5c4f24e25a1a3f2383f3f51c,4
138165,"JPM GLOBAL INCOME ""D"" (EUR)",5c4f24e25a1a3f2383f3f51c,4
219892,"TEMPLETON GLOBAL INCOME ""N"" (EURHDG) D",5c4f24e25a1a3f2383f3f51c,4
177869,EQUITY INTERNATIONAL (EUR),5c4f24e25a1a3f2383f3f51c,4
257183,"FRANKLIN DIVERSIFIED BAL ""N"" (EUR) ACC",5c4f24e25a1a3f2383f3f51c,4
27115,FRANKLIN GLOBAL FUNDAMENTAL STRATEGIES A,5c4f24e25a1a3f2383f3f51c,4
713,"TEMPLETON GLOBAL INCOME ""A"" (EUR)",5c4f24e25a1a3f2383f3f51c,4
4226,"FIDELITY FD SMART GLB MODER ""A"" (USD)ACC",5c4f24e25a1a3f2383f3f51c,4
142021,"NN (L) PATRIMONIAL BALANCED ""P"" ACC",5c4f24e25a1a3f2383f3f51c,4
51233,"FIDELITY GROWTH & INCOME ""Y"" (USD)",5c4f24e25a1a3f2383f3f51c,4
214153,"OMEGA GLOBAL FUND, FI ""II"" (EUR)",5c4f24e25a1a3f2383f3f51c,4
147724,"SCHRODER ISF GLB DIV GR ""A"" (CHFHDG)",5c4f24e25a1a3f2383f3f51c,4
140004,"JANUS HENDERSON BALAN ""A"" (EURHDG) ACC",5c4f24e25a1a3f2383f3f51c,4
693,"TEMPLETON GLOBAL BALANCED ""A"" (EUR)",5c4f24e25a1a3f2383f3f51c,4
210552,"AVANCE GLOBAL ""B""",5c4f24e25a1a3f2383f3f51c,4
245995,"NN (L) FCMA ""X"" (EUR) AC",5c4f24e25a1a3f2383f3f51c,4
50307,FRANKLIN GLOBAL FUNDAMENTAL STRATEGIES,5c4f24e25a1a3f2383f3f51c,4
18068,"FIDELITY PATRIMOINE ""A"" ACC",5c4f24e25a1a3f2383f3f51c,4
249307,"ACATIS GANE VAL EVENT FNDS ""B"" (EUR) ACC",5c4f24e25a1a3f2383f3f51c,4
26811,ADRIZA GLOBAL FI,5c4f24e25a1a3f2383f3f51c,4
712,"TEMPLETON GLOBAL INCOME ""A"" (USD)",5c4f24e25a1a3f2383f3f51c,4
206178,"JPM GLOBAL BALANCED ""D"" (USDHDG)",5c4f24e25a1a3f2383f3f51c,4
198132,"ALGEBRIS FINANCIAL IN ""B"" (EURHDG)",5c4f24e25a1a3f2383f3f51c,4
294516,"SABADELL EQUILIBRADO, PYME",5c4f24e25a1a3f2383f3f51c,4
250822,"NN (L) FCMA ""P"" (EUR) AC",5c4f24e25a1a3f2383f3f51c,4
216988,"FRANKLIN INCOME ""A"" (EURHDG) D",5c4f24e25a1a3f2383f3f51c,4
241543,"JPM GLOBAL INCOME ""C"" (USDHDG) INC",5c4f24e25a1a3f2383f3f51c,4
164810,"JPM GLOBAL INCOME ""D"" (USD HEDGED)D",5c4f24e25a1a3f2383f3f51c,4
13047,"JPM GLOBAL BALANCED ""A"" ACC",5c4f24e25a1a3f2383f3f51c,4
256142,"FRANKLIN INCOME ""A"" (USD)",5c4f24e25a1a3f2383f3f51c,4
258697,"FIDELITY GLB MULT ASSET INC ""A"" (USDHDG)",5c4f24e25a1a3f2383f3f51c,4
204945,"ALGEBRIS FINANCIAL IN ""R"" (EURHDG) D",5c4f24e25a1a3f2383f3f51c,4
553047,"BK MIXTO FLEXIBLE, FI",5c4f24e25a1a3f2383f3f51c,4
204950,"ALGEBRIS FINANCIAL IN ""R"" (CHFHDG)",5c4f24e25a1a3f2383f3f51c,4
19758,"GLOBAL MULTI ASSET TACTICAL MODERATE""E""",5c4f24e25a1a3f2383f3f51c,4
597008,"MERCH-OPORTUNIDADES, (EUR)",5c4f24e25a1a3f2383f3f51c,4
515004,"SANTALUCIA FONVALOR EURO ""B"" (EUR) ACC",5c4f24e25a1a3f2383f3f51c,4
139337,"ANNAPURNA, FI (EUR)",5c4f24e25a1a3f2383f3f51c,4
137000,"ODDO BHF PROACTIF EUR ""CI"" (EUR)",5c4f24e25a1a3f2383f3f51c,4
256636,"LEGG MASON QS INV ASST EUR BAL ""A"" (EUR)",5c4f24e25a1a3f2383f3f51c,4
13069,"JPM GLOBAL BALANCED ""D"" ACC",5c4f24e25a1a3f2383f3f51c,4
248139,"GESCONSULT LEON VALORES MF FI ""B"" (EUR)",5c4f24e25a1a3f2383f3f51c,4
247121,"R-CO CONVICTION CLUB ""D"" (EUR) D",5c4f24e25a1a3f2383f3f51c,4
267063,"SCH ISF EMG M-A INC ""A"" (USD) INC MF",5c4f24e25a1a3f2383f3f51c,4
33686,"FRANKLIN GLB FUNDAMEN ""W"" (EURHDG)",5c4f24e25a1a3f2383f3f51c,4
190934,"FRANKLIN GLOBAL M-A INC ""N"" (EUR) ACC",5c4f24e25a1a3f2383f3f51c,4
267062,"SCHRODER ISF EM MA INC ""A1"" (USD)",5c4f24e25a1a3f2383f3f51c,4
