Date,Open,High,Low,Close,Currency,Average
2013-09-10,155.98,156.96,155.91,156.86,USD,156.435
2013-09-11,156.91,158.0,156.72,157.93,USD,157.36
2013-09-12,157.96,158.03,157.37,157.53,USD,157.7
2013-09-13,157.36,157.7,157.1,157.54,USD,157.4
2013-09-16,157.91,159.36,157.91,158.86,USD,158.635
2013-09-17,158.8,158.8,158.41,158.72,USD,158.605
2013-09-18,158.8,160.4,158.33,159.53,USD,159.365
2013-09-19,160.32,160.91,160.01,160.27,USD,160.46
2013-09-20,160.26,161.01,160.19,160.19,USD,160.6
2013-09-23,160.28,160.36,158.79,159.14,USD,159.575
2013-09-24,159.1,159.43,158.48,158.67,USD,158.955
2013-09-25,158.61,158.91,157.93,157.93,USD,158.42
2013-09-26,157.88,158.74,157.73,158.23,USD,158.235
2013-09-27,158.29,158.72,157.87,158.62,USD,158.295
2013-09-30,158.53,158.6,157.64,158.18,USD,158.12
2013-10-01,158.1,159.66,158.09,159.6,USD,158.875
2013-10-02,159.6,159.63,158.13,158.94,USD,158.88
2013-10-03,158.91,159.18,157.82,158.09,USD,158.5
2013-10-04,158.06,158.84,157.53,158.84,USD,158.185
2013-10-07,158.73,158.74,157.41,157.48,USD,158.075
2013-10-08,157.56,157.6,155.46,155.57,USD,156.53
2013-10-09,155.55,155.6,154.13,154.69,USD,154.865
2013-10-10,154.69,157.54,154.65,157.54,USD,156.095
2013-10-11,157.58,158.7,157.57,158.69,USD,158.135
2013-10-14,158.68,159.58,158.01,159.58,USD,158.795
2013-10-15,159.39,159.83,158.95,158.95,USD,159.39
2013-10-16,159.07,161.13,158.84,160.99,USD,159.985
2013-10-17,161.12,162.77,161.1,162.69,USD,161.935
2013-10-18,162.69,163.07,162.02,162.62,USD,162.545
2013-10-21,162.58,162.74,161.91,162.21,USD,162.325
2013-10-22,162.18,164.25,162.02,164.0,USD,163.135
2013-10-23,164.03,164.17,163.4,163.98,USD,163.785
2013-10-24,163.95,164.94,163.91,164.34,USD,164.425
2013-10-25,164.34,164.53,163.89,164.36,USD,164.21
2013-10-28,164.43,165.35,164.41,165.04,USD,164.88
2013-10-29,165.02,165.73,164.91,165.73,USD,165.32
2013-10-30,165.67,166.27,164.76,165.39,USD,165.515
2013-10-31,165.18,165.27,164.08,164.19,USD,164.675
2013-11-01,164.12,164.49,163.55,164.31,USD,164.02
2013-11-04,164.33,164.89,164.17,164.65,USD,164.53
2013-11-05,164.68,164.99,163.7,164.4,USD,164.345
2013-11-06,164.37,165.54,164.33,164.48,USD,164.935
2013-11-07,164.44,164.73,162.88,162.88,USD,163.805
2013-11-08,163.09,164.43,162.43,164.35,USD,163.43
2013-11-11,164.37,165.23,164.33,165.02,USD,164.78
2013-11-12,165.04,165.13,164.41,165.01,USD,164.77
2013-11-13,164.94,165.45,164.03,165.24,USD,164.74
2013-11-14,165.53,166.91,165.43,166.78,USD,166.17
2013-11-15,166.74,167.75,166.66,167.66,USD,167.205
2013-11-18,167.73,168.43,167.22,167.5,USD,167.825
2013-11-19,167.45,167.55,166.6,167.32,USD,167.075
2013-11-20,167.35,168.22,167.05,167.61,USD,167.635
2013-11-21,167.45,168.6,167.13,168.28,USD,167.865
2013-11-22,168.32,169.79,168.25,169.68,USD,169.02
2013-11-25,169.82,170.73,169.77,170.26,USD,170.25
2013-11-26,170.33,170.39,169.71,169.71,USD,170.05
2013-11-27,169.76,170.2,169.55,169.79,USD,169.875
2013-11-28,169.8,170.22,169.78,170.17,USD,170.0
2013-11-29,170.17,170.74,170.09,170.27,USD,170.415
2013-12-02,170.15,170.45,169.81,170.26,USD,170.13
2013-12-03,170.19,170.36,168.74,168.97,USD,169.55
2013-12-04,168.97,168.99,167.12,167.72,USD,168.055
2013-12-05,167.89,168.47,167.61,167.67,USD,168.04
2013-12-06,167.77,169.43,167.43,169.35,USD,168.43
2013-12-09,169.41,169.83,169.3,169.52,USD,169.565
2013-12-10,169.58,169.69,168.45,168.79,USD,169.07
2013-12-11,168.78,169.11,166.74,166.92,USD,167.925
2013-12-12,166.91,166.92,165.37,165.46,USD,166.145
2013-12-13,165.42,165.85,164.85,165.35,USD,165.35
2013-12-16,165.41,167.06,165.08,166.04,USD,166.07
2013-12-17,166.03,166.23,164.71,165.1,USD,165.47
2013-12-18,165.27,168.21,165.26,168.21,USD,166.735
2013-12-19,167.81,168.82,167.77,168.61,USD,168.295
2013-12-20,168.57,169.63,168.41,169.27,USD,169.02
2013-12-23,169.27,170.12,169.17,170.1,USD,169.645
2013-12-24,170.04,170.1,169.66,169.91,USD,169.88
2013-12-25,169.91,169.97,169.84,169.91,USD,169.905
2013-12-26,169.9,170.78,169.89,170.78,USD,170.335
2013-12-27,170.73,172.03,170.6,171.56,USD,171.315
2013-12-30,171.44,171.91,170.92,171.91,USD,171.415
2013-12-31,171.81,172.04,171.32,171.85,USD,171.68
2014-01-01,171.68,171.86,171.68,171.86,USD,171.77
2014-01-02,171.76,171.81,170.21,170.43,USD,171.01
2014-01-03,170.48,171.43,170.44,171.0,USD,170.935
2014-01-06,170.92,171.59,170.39,170.57,USD,170.99
2014-01-07,170.58,172.31,170.36,171.92,USD,171.335
2014-01-08,171.93,173.17,171.87,173.16,USD,172.52
2014-01-09,173.02,174.21,172.95,173.86,USD,173.58
2014-01-10,173.93,175.04,173.86,175.03,USD,174.45
2014-01-13,175.04,175.48,173.79,173.93,USD,174.635
2014-01-14,174.05,175.31,173.31,175.31,USD,174.31
2014-01-15,175.16,175.78,175.03,175.46,USD,175.405
2014-01-16,175.49,176.21,175.42,176.05,USD,175.815
2014-01-17,176.1,176.4,175.6,176.07,USD,176.0
2014-01-20,175.97,176.27,175.85,176.22,USD,176.06
2014-01-21,176.19,177.19,176.0,176.95,USD,176.595
2014-01-22,177.01,177.38,176.8,177.22,USD,177.09
2014-01-23,177.1,177.52,175.99,176.55,USD,176.755
2014-01-24,176.65,176.67,172.64,172.67,USD,174.655
2014-01-27,172.65,172.7,170.76,171.1,USD,171.73
2014-01-28,171.07,173.17,171.02,172.6,USD,172.095
2014-01-29,172.5,173.39,171.06,171.66,USD,172.225
2014-01-30,171.71,174.21,170.96,174.03,USD,172.585
2014-01-31,174.02,174.12,172.0,172.9,USD,173.06
2014-02-03,172.88,173.76,170.5,170.58,USD,172.13
2014-02-04,170.59,171.16,169.74,170.83,USD,170.45
2014-02-05,170.86,171.37,169.58,170.5,USD,170.475
2014-02-06,170.48,171.56,170.17,171.33,USD,170.865
2014-02-07,171.26,174.18,171.24,174.11,USD,172.71
2014-02-10,174.09,175.52,174.09,175.52,USD,174.805
2014-02-11,175.5,177.58,175.46,177.58,USD,176.52
2014-02-12,177.41,178.34,177.34,177.64,USD,177.84
2014-02-13,177.68,179.14,177.18,179.05,USD,178.16
2014-02-14,179.1,180.23,179.07,180.0,USD,179.65
2014-02-17,180.09,180.41,180.08,180.19,USD,180.245
2014-02-18,180.2,182.08,180.16,181.81,USD,181.12
2014-02-19,181.82,182.23,180.94,181.13,USD,181.585
2014-02-20,181.01,182.17,180.42,181.96,USD,181.295
2014-02-21,181.98,183.1,181.97,182.33,USD,182.535
2014-02-24,182.3,184.28,182.17,183.54,USD,183.225
2014-02-25,183.62,184.44,183.15,183.74,USD,183.795
2014-02-26,183.78,184.23,183.36,183.59,USD,183.795
2014-02-27,183.65,184.12,182.96,183.93,USD,183.54
2014-02-28,184.01,185.63,183.6,184.39,USD,184.615
2014-03-03,184.41,184.43,181.03,181.88,USD,182.73
2014-03-04,181.71,185.29,181.67,185.14,USD,183.48
2014-03-05,185.09,185.24,184.51,184.76,USD,184.875
2014-03-06,184.74,185.96,183.89,184.01,USD,184.925
2014-03-07,184.1,184.29,182.35,183.09,USD,183.32
2014-03-10,183.14,183.44,182.26,183.42,USD,182.85
2014-03-11,183.43,184.28,182.94,183.1,USD,183.61
2014-03-12,183.08,183.11,181.53,182.57,USD,182.32
2014-03-13,182.59,183.07,180.06,180.48,USD,181.565
2014-03-14,180.31,180.32,179.18,179.44,USD,179.75
2014-03-17,179.39,181.44,179.1,180.79,USD,180.27
2014-03-18,180.74,182.79,180.66,182.66,USD,181.725
2014-03-19,182.72,183.53,181.11,182.38,USD,182.32
2014-03-20,181.93,181.94,180.54,181.58,USD,181.24
2014-03-21,181.57,182.7,179.51,179.91,USD,181.105
2014-03-24,179.95,180.08,176.41,177.43,USD,178.245
2014-03-25,177.61,180.07,177.51,178.96,USD,178.79
2014-03-26,179.14,180.91,179.12,179.23,USD,180.015
2014-03-27,179.26,179.64,177.89,178.92,USD,178.765
2014-03-28,178.93,180.94,178.56,178.89,USD,179.75
2014-03-31,178.9,180.78,178.83,180.69,USD,179.805
2014-04-01,180.63,182.02,180.41,181.28,USD,181.215
2014-04-02,181.27,181.75,181.02,181.66,USD,181.385
2014-04-03,181.62,181.93,180.35,181.03,USD,181.14
2014-04-04,181.03,182.05,179.04,179.08,USD,180.545
2014-04-07,179.11,179.16,176.65,177.16,USD,177.905
2014-04-08,177.12,177.18,175.3,176.19,USD,176.24
2014-04-09,176.17,178.91,176.05,178.76,USD,177.48
2014-04-10,178.89,179.4,174.91,175.24,USD,177.155
2014-04-11,175.18,175.19,172.52,172.82,USD,173.855
2014-04-14,172.61,173.98,172.09,173.27,USD,173.035
2014-04-15,173.27,174.72,171.71,174.07,USD,173.215
2014-04-16,174.07,175.86,174.06,175.38,USD,174.96
2014-04-17,175.44,176.15,174.87,175.65,USD,175.51
2014-04-18,175.53,175.69,175.5,175.69,USD,175.595
